Group Index,Label
19625,Normal
19626,Normal
19627,Normal
19628,Normal
19629,Normal
19630,Normal
19631,Normal
19632,Normal
19633,Normal
19634,Normal
19635,Normal
19636,Normal
19637,Normal
19638,Normal
19639,Normal
19640,Normal
19641,Normal
19642,Normal
19643,Normal
19644,Normal
19645,Normal
19646,Normal
19647,Normal
19648,Normal
19649,Normal
19650,Normal
19651,Normal
19652,Normal
19653,Normal
19654,Normal
19655,Normal
19656,Normal
19657,Normal
19658,Normal
19659,Normal
19660,Normal
19661,Normal
19662,Normal
19663,Normal
19664,Normal
19665,Normal
19666,Normal
19667,Normal
19668,Normal
19669,Normal
19670,Normal
19671,Normal
19672,Normal
19673,Normal
19674,Normal
19675,Normal
19676,Normal
19677,Normal
19678,Normal
19679,Normal
19680,Normal
19681,Normal
19682,Normal
19683,Normal
19684,Normal
19685,Normal
19686,Normal
19687,Normal
19688,Normal
19689,Normal
19690,Normal
19691,Normal
19692,Normal
19693,Normal
19694,Normal
19695,Normal
19696,Normal
19697,Normal
19698,Normal
19699,Normal
19700,Normal
19701,Normal
19702,Normal
19703,Normal
19704,Normal
19705,Normal
19706,Normal
19707,Normal
19708,Normal
19709,Normal
19710,Normal
19711,Normal
19712,Normal
19713,Normal
19714,Normal
19715,Normal
19716,Normal
19717,Normal
19718,Normal
19719,Normal
19720,Normal
19721,Normal
19722,Normal
19723,Normal
19724,Normal
19725,Normal
19726,Normal
19727,Normal
19728,Normal
19729,Normal
19730,Normal
19731,Normal
19732,Normal
19733,Normal
19734,Normal
19735,Normal
19736,Normal
19737,Normal
19738,Normal
19739,Normal
19740,Normal
19741,Normal
19742,Normal
19743,Normal
19744,Normal
19745,Normal
19746,Normal
19747,Normal
19748,Normal
19749,Normal
19750,Normal
19751,Normal
19752,Normal
19753,Normal
19754,Normal
19755,Normal
19756,Normal
19757,Normal
19758,Normal
19759,Normal
19760,Normal
19761,Normal
19762,Normal
19763,Normal
19764,Normal
19765,Normal
19766,Normal
19767,Normal
19768,Normal
19769,Normal
19770,Normal
19771,Normal
19772,Normal
19773,Normal
19774,Normal
19775,Normal
19776,Normal
19777,Normal
19778,Normal
19779,Normal
19780,Normal
19781,Normal
19782,Normal
19783,Normal
19784,Normal
19785,Normal
19786,Normal
19787,Normal
19788,Normal
19789,Normal
19790,Normal
19791,Normal
19792,Normal
19793,Normal
19794,Normal
19795,Normal
19796,Normal
19797,Normal
19798,Normal
19799,Normal
19800,Normal
19801,Normal
19802,Normal
19803,Normal
19804,Normal
19805,Normal
19806,Normal
19807,Normal
19808,Normal
19809,Normal
19810,Normal
19811,Normal
19812,Normal
19813,Normal
19814,Normal
19815,Normal
19816,Normal
19817,Normal
19818,Normal
19819,Normal
19820,Normal
19821,Normal
19822,Normal
19823,Normal
19824,Normal
19825,Normal
19826,Normal
19827,Normal
19828,Normal
19829,Normal
19830,Normal
19831,Normal
19832,Normal
19833,Normal
19834,Normal
19835,Normal
19836,Normal
19837,Normal
19838,Normal
19839,Normal
19840,Normal
19841,Normal
19842,Normal
19843,Normal
19844,Normal
19845,Normal
19846,Normal
19847,Normal
19848,Normal
19849,Normal
19850,Normal
19851,Normal
19852,Normal
19853,Normal
19854,Normal
19855,Normal
19856,Normal
19857,Normal
19858,Normal
19859,Normal
19860,Normal
19861,Normal
19862,Normal
19863,Normal
19864,Normal
19865,Normal
19866,Normal
19867,Normal
19868,Normal
19869,Normal
19870,Normal
19871,Normal
19872,Normal
19873,Normal
19874,Normal
19875,Normal
19876,Normal
19877,Normal
19878,Normal
19879,Normal
19880,Normal
19881,Normal
19882,Normal
19883,Normal
19884,Normal
19885,Normal
19886,Normal
19887,Normal
19888,Normal
19889,Normal
19890,Normal
19891,Normal
19892,Normal
19893,Normal
19894,Normal
19895,Normal
19896,Normal
19897,Normal
19898,Normal
19899,Normal
19900,Normal
19901,Normal
19902,Normal
19903,Normal
19904,Normal
19905,Normal
19906,Normal
19907,Normal
19908,Normal
19909,Normal
19910,Normal
19911,Normal
19912,Normal
19913,Normal
19914,Normal
19915,Normal
19916,Normal
19917,Normal
19918,Normal
19919,Normal
19920,Normal
19921,Normal
19922,Normal
19923,Normal
19924,Normal
19925,Normal
19926,Normal
19927,Normal
19928,Normal
19929,Normal
19930,Normal
19931,Normal
19932,Normal
19933,Normal
19934,Normal
19935,Normal
19936,Normal
19937,Normal
19938,Normal
19939,Normal
19940,Normal
19941,Normal
19942,Normal
19943,Normal
19944,Normal
19945,Normal
19946,Normal
19947,Normal
19948,Normal
19949,Normal
19950,Normal
19951,Normal
19952,Normal
19953,Normal
19954,Normal
19955,Normal
19956,Normal
19957,Normal
19958,Normal
19959,Normal
19960,Normal
19961,Normal
19962,Normal
19963,Normal
19964,Normal
19965,Normal
19966,Normal
19967,Normal
19968,Normal
19969,Normal
19970,Normal
19971,Normal
19972,Normal
19973,Normal
19974,Normal
19975,Normal
19976,Normal
19977,Normal
19978,Normal
19979,Normal
19980,Normal
19981,Normal
19982,Normal
19983,Normal
19984,Normal
19985,Normal
19986,Normal
19987,Normal
19988,Normal
19989,Normal
19990,Normal
19991,Normal
19992,Normal
19993,Normal
19994,Normal
19995,Normal
19996,Normal
19997,Normal
19998,Normal
19999,Normal
20000,Normal
20001,Normal
20002,Normal
20003,Normal
20004,Normal
20005,Normal
20006,Normal
20007,Normal
20008,Normal
20009,Normal
20010,Normal
20011,Normal
20012,Normal
20013,Normal
20014,Normal
20015,Normal
20016,Normal
20017,Normal
20018,Normal
20019,Normal
20020,Normal
20021,Normal
20022,Normal
20023,Normal
20024,Normal
20025,Normal
20026,Normal
20027,Normal
20028,Normal
20029,Normal
20030,Normal
20031,Normal
20032,Normal
20033,Normal
20034,Normal
20035,Normal
20036,Normal
20037,Normal
20038,Normal
20039,Normal
20040,Normal
20041,Normal
20042,Normal
20043,Normal
20044,Normal
20045,Normal
20046,Normal
20047,Normal
20048,Normal
20049,Normal
20050,Normal
20051,Normal
20052,Normal
20053,Normal
20054,Normal
20055,Normal
20056,Normal
20057,Normal
20058,Normal
20059,Normal
20060,Normal
20061,Normal
20062,Normal
20063,Normal
20064,Normal
20065,Normal
20066,Normal
20067,Normal
20068,Normal
20069,Normal
20070,Normal
20071,Normal
20072,Normal
20073,Normal
20074,Normal
20075,Normal
20076,Normal
20077,Normal
20078,Normal
20079,Normal
20080,Normal
20081,Normal
20082,Normal
20083,Normal
20084,Normal
20085,Normal
20086,Normal
20087,Normal
20088,Normal
20089,Normal
20090,Normal
20091,Normal
20092,Normal
20093,Normal
20094,Normal
20095,Normal
20096,Normal
20097,Normal
20098,Normal
20099,Normal
20100,Normal
20101,Normal
20102,Normal
20103,Normal
20104,Normal
20105,Normal
20106,Normal
20107,Normal
20108,Normal
20109,Normal
20110,Normal
20111,Normal
20112,Normal
20113,Normal
20114,Normal
20115,Normal
20116,Normal
20117,Normal
20118,Normal
20119,Normal
20120,Normal
20121,Normal
20122,Normal
20123,Normal
20124,Normal
20125,Normal
20126,Normal
20127,Normal
20128,Normal
20129,Normal
20130,Normal
20131,Normal
20132,Normal
20133,Normal
20134,Normal
20135,Normal
20136,Normal
20137,Normal
20138,Normal
20139,Normal
20140,Normal
20141,Normal
20142,Normal
20143,Normal
20144,Normal
20145,Normal
20146,Normal
20147,Normal
20148,Normal
20149,Normal
20150,Normal
20151,Normal
20152,Normal
20153,Normal
20154,Normal
20155,Normal
20156,Normal
20157,Normal
20158,Normal
20159,Normal
20160,Normal
20161,Normal
20162,Normal
20163,Normal
20164,Normal
20165,Normal
20166,Normal
20167,Normal
20168,Normal
20169,Normal
20170,Normal
20171,Normal
20172,Normal
20173,Normal
20174,Normal
20175,Normal
20176,Normal
20177,Normal
20178,Normal
20179,Normal
20180,Normal
20181,Normal
20182,Normal
20183,Normal
20184,Normal
20185,Normal
20186,Normal
20187,Normal
20188,Normal
20189,Normal
20190,Normal
20191,Normal
20192,Normal
20193,Normal
20194,Normal
20195,Normal
20196,Normal
20197,Normal
20198,Normal
20199,Normal
20200,Normal
20201,Normal
20202,Normal
20203,Normal
20204,Normal
20205,Normal
20206,Normal
20207,Normal
20208,Normal
20209,Normal
20210,Normal
20211,Normal
20212,Normal
20213,Normal
20214,Normal
20215,Normal
20216,Normal
20217,Normal
20218,Normal
20219,Normal
20220,Normal
20221,Normal
20222,Normal
20223,Normal
20224,Normal
20225,Normal
20226,Normal
20227,Normal
20228,Normal
20229,Normal
20230,Normal
20231,Normal
20232,Normal
20233,Normal
20234,Normal
20235,Normal
20236,Normal
20237,Normal
20238,Normal
20239,Normal
20240,Normal
20241,Normal
20242,Normal
20243,Normal
20244,Normal
20245,Normal
20246,Normal
20247,Normal
20248,Normal
20249,Normal
20250,Normal
20251,Normal
20252,Normal
20253,Normal
20254,Normal
20255,Normal
20256,Normal
20257,Normal
20258,Normal
20259,Normal
20260,Normal
20261,Normal
20262,Normal
20263,Normal
20264,Normal
20265,Normal
20266,Normal
20267,Normal
20268,Normal
20269,Normal
20270,Normal
20271,Normal
20272,Normal
20273,Normal
20274,Normal
20275,Normal
20276,Normal
20277,Normal
20278,Normal
20279,Normal
20280,Normal
20281,Normal
20282,Normal
20283,Normal
20284,Normal
20285,Normal
20286,Normal
20287,Normal
20288,Normal
20289,Normal
20290,Normal
20291,Normal
20292,Normal
20293,Normal
20294,Normal
20295,Normal
20296,Normal
20297,Normal
20298,Normal
20299,Normal
20300,Normal
20301,Normal
20302,Normal
20303,Normal
20304,Normal
20305,Normal
20306,Normal
20307,Normal
20308,Normal
20309,Normal
20310,Normal
20311,Normal
20312,Normal
20313,Normal
20314,Normal
20315,Normal
20316,Normal
20317,Normal
20318,Normal
20319,Normal
20320,Normal
20321,Normal
20322,Normal
20323,Normal
20324,Normal
20325,Normal
20326,Normal
20327,Normal
20328,Normal
20329,Normal
20330,Normal
20331,Normal
20332,Normal
20333,Normal
20334,Normal
20335,Normal
20336,Normal
20337,Normal
20338,Normal
20339,Normal
20340,Normal
20341,Normal
20342,Normal
20343,Normal
20344,Normal
20345,Normal
20346,Normal
20347,Normal
20348,Normal
20349,Normal
20350,Normal
20351,Normal
20352,Normal
20353,Normal
20354,Normal
20355,Normal
20356,Normal
20357,Normal
20358,Normal
20359,Normal
20360,Normal
20361,Normal
20362,Normal
20363,Normal
20364,Normal
20365,Normal
20366,Normal
20367,Normal
20368,Normal
20369,Normal
20370,Normal
20371,Normal
20372,Normal
20373,Normal
20374,Normal
20375,Normal
20376,Normal
20377,Normal
20378,Normal
20379,Normal
20380,Normal
20381,Normal
20382,Normal
20383,Normal
20384,Normal
20385,Normal
20386,Normal
20387,Normal
20388,Normal
20389,Normal
20390,Normal
20391,Normal
20392,Normal
20393,Normal
20394,Normal
20395,Normal
20396,Normal
20397,Normal
20398,Normal
20399,Normal
20400,Normal
20401,Normal
20402,Normal
20403,Normal
20404,Normal
20405,Normal
20406,Normal
20407,Normal
20408,Normal
20409,Normal
20410,Normal
20411,Normal
20412,Normal
20413,Normal
20414,Normal
20415,Normal
20416,Normal
20417,Normal
20418,Normal
20419,Normal
20420,Normal
20421,Normal
20422,Normal
20423,Normal
20424,Normal
20425,Normal
20426,Normal
20427,Normal
20428,Normal
20429,Normal
20430,Normal
20431,Normal
20432,Normal
20433,Normal
20434,Normal
20435,Normal
20436,Normal
20437,Normal
20438,Normal
20439,Normal
20440,Normal
20441,Normal
20442,Normal
20443,Normal
20444,Normal
20445,Normal
20446,Normal
20447,Normal
20448,Normal
20449,Normal
20450,Normal
20451,Normal
20452,Normal
20453,Normal
20454,Normal
20455,Normal
20456,Normal
20457,Normal
20458,Normal
20459,Normal
20460,Normal
20461,Normal
20462,Normal
20463,Normal
20464,Normal
20465,Normal
20466,Normal
20467,Normal
20468,Normal
20469,Normal
20470,Normal
20471,Normal
20472,Normal
20473,Normal
20474,Normal
20475,Normal
20476,Normal
20477,Normal
20478,Normal
20479,Normal
20480,Normal
20481,Normal
20482,Normal
20483,Normal
20484,Normal
20485,Normal
20486,Normal
20487,Normal
20488,Normal
20489,Normal
20490,Normal
20491,Normal
20492,Normal
20493,Normal
20494,Normal
20495,Normal
20496,Normal
20497,Normal
20498,Normal
20499,Normal
20500,Normal
20501,Normal
20502,Normal
20503,Normal
20504,Normal
20505,Normal
20506,Normal
20507,Normal
20508,Normal
20509,Normal
20510,Normal
20511,Normal
20512,Normal
20513,Normal
20514,Normal
20515,Normal
20516,Normal
20517,Normal
20518,Normal
20519,Normal
20520,Normal
20521,Normal
20522,Normal
20523,Normal
20524,Normal
20525,Normal
20526,Normal
20527,Normal
20528,Normal
20529,Normal
20530,Normal
20531,Normal
20532,Normal
20533,Normal
20534,Normal
20535,Normal
20536,Normal
20537,Normal
20538,Normal
20539,Normal
20540,Normal
20541,Normal
20542,Normal
20543,Normal
20544,Normal
20545,Normal
20546,Normal
20547,Normal
20548,Normal
20549,Normal
20550,Normal
20551,Normal
20552,Normal
20553,Normal
20554,Normal
20555,Normal
20556,Normal
20557,Normal
20558,Normal
20559,Normal
20560,Normal
20561,Normal
20562,Normal
20563,Normal
20564,Normal
20565,Normal
20566,Normal
20567,Normal
20568,Normal
20569,Normal
20570,Normal
20571,Normal
20572,Normal
20573,Normal
20574,Normal
20575,Normal
20576,Normal
20577,Normal
20578,Normal
20579,Normal
20580,Normal
20581,Normal
20582,Normal
20583,Normal
20584,Normal
20585,Normal
20586,Normal
20587,Normal
20588,Normal
20589,Normal
20590,Normal
20591,Normal
20592,Normal
20593,Normal
20594,Normal
20595,Normal
20596,Normal
20597,Normal
20598,Normal
20599,Normal
20600,Normal
20601,Normal
20602,Normal
20603,Normal
20604,Normal
20605,Normal
20606,Normal
20607,Normal
20608,Normal
20609,Normal
20610,Normal
20611,Normal
20612,Normal
20613,Normal
20614,Normal
20615,Normal
20616,Normal
20617,Normal
20618,Normal
20619,Normal
20620,Normal
20621,Normal
20622,Normal
20623,Normal
20624,Normal
20625,Normal
20626,Normal
20627,Normal
20628,Normal
20629,Normal
20630,Normal
20631,Normal
20632,Normal
20633,Normal
20634,Normal
20635,Normal
20636,Normal
20637,Normal
20638,Normal
20639,Normal
20640,Normal
20641,Normal
20642,Normal
20643,Normal
20644,Normal
20645,Normal
20646,Normal
20647,Normal
20648,Normal
20649,Normal
20650,Normal
20651,Normal
20652,Normal
20653,Normal
20654,Normal
20655,Normal
20656,Normal
20657,Normal
20658,Normal
20659,Normal
20660,Normal
20661,Normal
20662,Normal
20663,Normal
20664,Normal
20665,Normal
20666,Normal
20667,Normal
20668,Normal
20669,Normal
20670,Normal
20671,Normal
20672,Normal
20673,Normal
20674,Normal
20675,Normal
20676,Normal
20677,Normal
20678,Normal
20679,Normal
20680,Normal
20681,Normal
20682,Normal
20683,Normal
20684,Normal
20685,Normal
20686,Normal
20687,Normal
20688,Normal
20689,Normal
20690,Normal
20691,Normal
20692,Normal
20693,Normal
20694,Normal
20695,Normal
20696,Normal
20697,Normal
20698,Normal
20699,Normal
20700,Normal
20701,Normal
20702,Normal
20703,Normal
20704,Normal
20705,Normal
20706,Normal
20707,Normal
20708,Normal
20709,Normal
20710,Normal
20711,Normal
20712,Normal
20713,Normal
20714,Normal
20715,Normal
20716,Normal
20717,Normal
20718,Normal
20719,Normal
20720,Normal
20721,Normal
20722,Normal
20723,Normal
20724,Normal
20725,Normal
20726,Normal
20727,Normal
20728,Normal
20729,Normal
20730,Normal
20731,Normal
20732,Normal
20733,Normal
20734,Normal
20735,Normal
20736,Normal
20737,Normal
20738,Normal
20739,Normal
20740,Normal
20741,Normal
20742,Normal
20743,Normal
20744,Normal
20745,Normal
20746,Normal
20747,Normal
20748,Normal
20749,Normal
20750,Normal
20751,Normal
20752,Normal
20753,Normal
20754,Normal
20755,Normal
20756,Normal
20757,Normal
20758,Normal
20759,Normal
20760,Normal
20761,Normal
20762,Normal
20763,Normal
20764,Normal
20765,Normal
20766,Normal
20767,Normal
20768,Normal
20769,Normal
20770,Normal
20771,Normal
20772,Normal
20773,Normal
20774,Normal
20775,Normal
20776,Normal
20777,Normal
20778,Normal
20779,Normal
20780,Normal
20781,Normal
20782,Normal
20783,Normal
20784,Normal
20785,Normal
20786,Normal
20787,Normal
20788,Normal
20789,Normal
20790,Normal
20791,Normal
20792,Normal
20793,Normal
20794,Normal
20795,Normal
20796,Normal
20797,Normal
20798,Normal
20799,Normal
20800,Normal
20801,Normal
20802,Normal
20803,Normal
20804,Normal
20805,Normal
20806,Normal
20807,Normal
20808,Normal
20809,Normal
20810,Normal
20811,Normal
20812,Normal
20813,Normal
20814,Normal
20815,Normal
20816,Normal
20817,Normal
20818,Normal
20819,Normal
20820,Normal
20821,Normal
20822,Normal
20823,Normal
20824,Normal
20825,Normal
20826,Normal
20827,Normal
20828,Normal
20829,Normal
20830,Normal
20831,Normal
20832,Normal
20833,Normal
20834,Normal
20835,Normal
20836,Normal
20837,Normal
20838,Normal
20839,Normal
20840,Normal
20841,Normal
20842,Normal
20843,Normal
20844,Normal
20845,Normal
20846,Normal
20847,Normal
20848,Normal
20849,Normal
20850,Normal
20851,Normal
20852,Normal
20853,Normal
20854,Normal
20855,Normal
20856,Normal
20857,Normal
20858,Normal
20859,Normal
20860,Normal
20861,Normal
20862,Normal
20863,Normal
20864,Normal
20865,Normal
20866,Normal
20867,Normal
20868,Normal
20869,Normal
20870,Normal
20871,Normal
20872,Normal
20873,Normal
20874,Normal
20875,Normal
20876,Normal
20877,Normal
20878,Normal
20879,Normal
20880,Normal
20881,Normal
20882,Normal
20883,Normal
20884,Normal
20885,Normal
20886,Normal
20887,Normal
20888,Normal
20889,Normal
20890,Normal
20891,Normal
20892,Normal
20893,Normal
20894,Normal
20895,Normal
20896,Normal
20897,Normal
20898,Normal
20899,Normal
20900,Normal
20901,Normal
20902,Normal
20903,Normal
20904,Normal
20905,Normal
20906,Normal
20907,Normal
20908,Normal
20909,Normal
20910,Normal
20911,Normal
20912,Normal
20913,Normal
20914,Normal
20915,Normal
20916,Normal
20917,Normal
20918,Normal
20919,Normal
20920,Normal
20921,Normal
20922,Normal
20923,Normal
20924,Normal
20925,Normal
20926,Normal
20927,Normal
20928,Normal
20929,Normal
20930,Normal
20931,Normal
20932,Normal
20933,Normal
20934,Normal
20935,Normal
20936,Normal
20937,Normal
20938,Normal
20939,Normal
20940,Normal
20941,Normal
20942,Normal
20943,Normal
20944,Normal
20945,Normal
20946,Normal
20947,Normal
20948,Normal
20949,Normal
20950,Normal
20951,Normal
20952,Normal
20953,Normal
20954,Normal
20955,Normal
20956,Normal
20957,Normal
20958,Normal
20959,Normal
20960,Normal
20961,Normal
20962,Normal
20963,Normal
20964,Normal
20965,Normal
20966,Normal
20967,Normal
20968,Normal
20969,Normal
20970,Normal
20971,Normal
20972,Normal
20973,Normal
20974,Normal
20975,Normal
20976,Normal
20977,Normal
20978,Normal
20979,Normal
20980,Normal
20981,Normal
20982,Normal
20983,Normal
20984,Normal
20985,Normal
20986,Normal
20987,Normal
20988,Normal
20989,Normal
20990,Normal
20991,Normal
20992,Normal
20993,Normal
20994,Normal
20995,Normal
20996,Normal
20997,Normal
20998,Normal
20999,Normal
21000,Normal
21001,Normal
21002,Normal
21003,Normal
21004,Normal
21005,Normal
21006,Normal
21007,Normal
21008,Normal
21009,Normal
21010,Normal
21011,Normal
21012,Normal
21013,Normal
21014,Normal
21015,Normal
21016,Normal
21017,Normal
21018,Normal
21019,Normal
21020,Normal
21021,Normal
21022,Normal
21023,Normal
21024,Normal
21025,Normal
21026,Normal
21027,Normal
21028,Normal
21029,Normal
21030,Normal
21031,Normal
21032,Normal
21033,Normal
21034,Normal
21035,Normal
21036,Normal
21037,Normal
21038,Normal
21039,Normal
21040,Normal
21041,Normal
21042,Normal
21043,Normal
21044,Normal
21045,Normal
21046,Normal
21047,Normal
21048,Normal
21049,Normal
21050,Normal
21051,Normal
21052,Normal
21053,Normal
21054,Normal
21055,Normal
21056,Normal
21057,Normal
21058,Normal
21059,Normal
21060,Normal
21061,Normal
21062,Normal
21063,Normal
21064,Normal
21065,Normal
21066,Normal
21067,Normal
21068,Normal
21069,Normal
21070,Normal
21071,Normal
21072,Normal
21073,Normal
21074,Normal
21075,Normal
21076,Normal
21077,Normal
21078,Normal
21079,Normal
21080,Normal
21081,Normal
21082,Normal
21083,Normal
21084,Normal
21085,Normal
21086,Normal
21087,Normal
21088,Normal
21089,Normal
21090,Normal
21091,Normal
21092,Normal
21093,Normal
21094,Normal
21095,Normal
21096,Normal
21097,Normal
21098,Normal
21099,Normal
21100,Normal
21101,Normal
21102,Normal
21103,Normal
21104,Normal
21105,Normal
21106,Normal
21107,Normal
21108,Normal
21109,Normal
21110,Normal
21111,Normal
21112,Normal
21113,Normal
21114,Normal
21115,Normal
21116,Normal
21117,Normal
21118,Normal
21119,Normal
21120,Normal
21121,Normal
21122,Normal
21123,Normal
21124,Normal
21125,Normal
21126,Normal
21127,Normal
21128,Normal
21129,Normal
21130,Normal
21131,Normal
21132,Normal
21133,Normal
21134,Normal
21135,Normal
21136,Normal
21137,Normal
21138,Normal
21139,Normal
21140,Normal
21141,Normal
21142,Normal
21143,Normal
21144,Normal
21145,Normal
21146,Normal
21147,Normal
21148,Normal
21149,Normal
21150,Normal
21151,Normal
21152,Normal
21153,Normal
21154,Normal
21155,Normal
21156,Normal
21157,Normal
21158,Normal
21159,Normal
21160,Normal
21161,Normal
21162,Normal
21163,Normal
21164,Normal
21165,Normal
21166,Normal
21167,Normal
21168,Normal
21169,Normal
21170,Normal
21171,Normal
21172,Normal
21173,Normal
21174,Normal
21175,Normal
21176,Normal
21177,Normal
21178,Normal
21179,Normal
21180,Normal
21181,Normal
21182,Normal
21183,Normal
21184,Normal
21185,Normal
21186,Normal
21187,Normal
21188,Normal
21189,Normal
21190,Normal
21191,Normal
21192,Normal
21193,Normal
21194,Normal
21195,Normal
21196,Normal
21197,Normal
21198,Normal
21199,Normal
21200,Normal
21201,Normal
21202,Normal
21203,Normal
21204,Normal
21205,Normal
21206,Normal
21207,Normal
21208,Normal
21209,Normal
21210,Normal
21211,Normal
21212,Normal
21213,Normal
21214,Normal
21215,Normal
21216,Normal
21217,Normal
21218,Normal
21219,Normal
21220,Normal
21221,Normal
21222,Normal
21223,Normal
21224,Normal
21225,Normal
21226,Normal
21227,Normal
21228,Normal
21229,Normal
21230,Normal
21231,Normal
21232,Normal
21233,Normal
21234,Normal
21235,Normal
21236,Normal
21237,Normal
21238,Normal
21239,Normal
21240,Normal
21241,Normal
21242,Normal
21243,Normal
21244,Normal
21245,Normal
21246,Normal
21247,Normal
21248,Normal
21249,Normal
21250,Normal
21251,Normal
21252,Normal
21253,Normal
21254,Normal
21255,Normal
21256,Normal
21257,Normal
21258,Normal
21259,Normal
21260,Normal
21261,Normal
21262,Normal
21263,Normal
21264,Normal
21265,Normal
21266,Normal
21267,Normal
21268,Normal
21269,Normal
21270,Normal
21271,Normal
21272,Normal
21273,Normal
21274,Normal
21275,Normal
21276,Normal
21277,Normal
21278,Normal
21279,Normal
21280,Normal
21281,Normal
21282,Normal
21283,Normal
21284,Normal
21285,Normal
21286,Normal
21287,Normal
21288,Normal
21289,Normal
21290,Normal
21291,Normal
21292,Normal
21293,Normal
21294,Normal
21295,Normal
21296,Normal
21297,Normal
21298,Normal
21299,Normal
21300,Normal
21301,Normal
21302,Normal
21303,Normal
21304,Normal
21305,Normal
21306,Normal
21307,Normal
21308,Normal
21309,Normal
21310,Normal
21311,Normal
21312,Normal
21313,Normal
21314,Normal
21315,Normal
21316,Normal
21317,Normal
21318,Normal
21319,Normal
21320,Normal
21321,Normal
21322,Normal
21323,Normal
21324,Normal
21325,Normal
21326,Normal
21327,Normal
21328,Normal
21329,Normal
21330,Normal
21331,Normal
21332,Normal
21333,Normal
21334,Normal
21335,Normal
21336,Normal
21337,Normal
21338,Normal
21339,Normal
21340,Normal
21341,Normal
21342,Normal
21343,Normal
21344,Normal
21345,Normal
21346,Normal
21347,Normal
21348,Normal
21349,Normal
21350,Normal
21351,Normal
21352,Normal
21353,Normal
21354,Normal
21355,Normal
21356,Normal
21357,Normal
21358,Normal
21359,Normal
21360,Normal
21361,Normal
21362,Normal
21363,Normal
21364,Normal
21365,Normal
21366,Normal
21367,Normal
21368,Normal
21369,Normal
21370,Normal
21371,Normal
21372,Normal
21373,Normal
21374,Normal
21375,Normal
21376,Normal
21377,Normal
21378,Normal
21379,Normal
21380,Normal
21381,Normal
21382,Normal
21383,Normal
21384,Normal
21385,Normal
21386,Normal
21387,Normal
21388,Normal
21389,Normal
21390,Normal
21391,Normal
21392,Normal
21393,Normal
21394,Normal
21395,Normal
21396,Normal
21397,Normal
21398,Normal
21399,Normal
21400,Normal
21401,Normal
21402,Normal
21403,Normal
21404,Normal
21405,Normal
21406,Normal
21407,Normal
21408,Normal
21409,Normal
21410,Normal
21411,Normal
21412,Normal
21413,Normal
21414,Normal
21415,Normal
21416,Normal
21417,Normal
21418,Normal
21419,Normal
21420,Normal
21421,Normal
21422,Normal
21423,Normal
21424,Normal
21425,Normal
21426,Normal
21427,Normal
21428,Normal
21429,Normal
21430,Normal
21431,Normal
21432,Normal
21433,Normal
21434,Normal
21435,Normal
21436,Normal
21437,Normal
21438,Normal
21439,Normal
21440,Normal
21441,Normal
21442,Normal
21443,Normal
21444,Normal
21445,Normal
21446,Normal
21447,Normal
21448,Normal
21449,Normal
21450,Normal
21451,Normal
21452,Normal
21453,Normal
21454,Normal
21455,Normal
21456,Normal
21457,Normal
21458,Normal
21459,Normal
21460,Normal
21461,Normal
21462,Normal
21463,Normal
21464,Normal
21465,Normal
21466,Normal
21467,Normal
21468,Normal
21469,Normal
21470,Normal
21471,Normal
21472,Normal
21473,Normal
21474,Normal
21475,Normal
21476,Normal
21477,Normal
21478,Normal
21479,Normal
21480,Normal
21481,Normal
21482,Normal
21483,Normal
21484,Normal
21485,Normal
21486,Normal
21487,Normal
21488,Normal
21489,Normal
21490,Normal
21491,Normal
21492,Normal
21493,Normal
21494,Normal
21495,Normal
21496,Normal
21497,Normal
21498,Normal
21499,Normal
21500,Normal
21501,Normal
21502,Normal
21503,Normal
21504,Normal
21505,Normal
21506,Normal
21507,Normal
21508,Normal
21509,Normal
21510,Normal
21511,Normal
21512,Normal
21513,Normal
21514,Normal
21515,Normal
21516,Normal
21517,Normal
21518,Normal
21519,Normal
21520,Normal
21521,Normal
21522,Normal
21523,Normal
21524,Normal
21525,Normal
21526,Normal
21527,Normal
21528,Normal
21529,Normal
21530,Normal
21531,Normal
21532,Normal
21533,Normal
21534,Normal
21535,Normal
21536,Normal
21537,Normal
21538,Normal
21539,Normal
21540,Normal
21541,Normal
21542,Normal
21543,Normal
21544,Normal
21545,Normal
21546,Normal
21547,Normal
21548,Normal
21549,Normal
21550,Normal
21551,Normal
21552,Normal
21553,Normal
21554,Normal
21555,Normal
21556,Normal
21557,Normal
21558,Normal
21559,Normal
21560,Normal
21561,Normal
21562,Normal
21563,Normal
21564,Normal
21565,Normal
21566,Normal
21567,Normal
21568,Normal
21569,Normal
21570,Normal
21571,Normal
21572,Normal
21573,Normal
21574,Normal
21575,Normal
21576,Normal
21577,Normal
21578,Normal
21579,Normal
21580,Normal
21581,Normal
21582,Normal
21583,Normal
21584,Normal
21585,Normal
21586,Normal
21587,Normal
21588,Normal
21589,Normal
21590,Normal
21591,Normal
21592,Normal
21593,Normal
21594,Normal
21595,Normal
21596,Normal
21597,Normal
21598,Normal
21599,Normal
21600,Normal
21601,Normal
21602,Normal
21603,Normal
21604,Normal
21605,Normal
21606,Normal
21607,Normal
21608,Normal
21609,Normal
21610,Normal
21611,Normal
21612,Abnormal
21613,Abnormal
21614,Abnormal
21615,Abnormal
21616,Abnormal
21617,Abnormal
21618,Abnormal
21619,Abnormal
21620,Abnormal
